DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
23/05/14 21,1.091577172,4.770038128,3.244924784,2.932765722,3.70096159,5.234097958,1.934535265,97.9750061,1,97.99441528,1,0,0,0,0,0,0,0,0,51.40389633,1,0,0,0,0,32.65415955,1,0,0,64.95606995,1,2.974547625,34.05920029,29.73571396,68.85079193,29.69306564,84.23020172,25.89816475,61.00762558,25.77355385,66.70895386,32.1930809,31.29308319,0
23/05/14 22,1.165403366,4.823601246,3.016087055,2.690415382,2.735153675,5.307909012,1.719496846,98.8425827,1,98.86224365,1,0,0,36.43551254,1,0,0,0,0,50.48662949,1,0,0,0,0,32.63775635,1,0,0,65.7206955,1,2.974128485,33.59041214,28.82575798,88.40639496,28.89904785,85.28484344,25.66514015,60.51210022,25.5406456,66.53541565,31.72221756,30.82221794,0
23/05/14 23,1.152445793,4.605209351,3.490686893,2.901946545,1.82531178,5.356839657,1.480507135,98.12203217,1,98.14147949,1,0,0,36.08247757,1,0,0,0,0,50.64074707,1,0,0,0,0,32.41269302,1,0,0,69.48355865,1,2.974476814,33.97986221,28.72837639,88.93924713,28.79938507,84.87545776,25.92006874,59.71310425,25.7971611,67.60276794,31.63975143,30.73975182,0
24/05/14 00,1.110203624,4.416940212,3.968586206,2.964550972,1.66341579,5.5,1.655559182,97.73336029,1,97.75269318,1,0,0,35.3338356,1,0,0,0,0,50.01374817,1,35.17744446,1,0,0,30.05083466,1,0,0,70.99622345,1,2.974663734,34.18951035,28.63156509,90.15559387,28.69923592,86.01364899,19.62895203,81.29360199,19.52211189,69.35864258,31.53161812,30.6316185,0
24/05/14 01,1.074755311,4.26900816,4.47208643,3.294298649,2.089832544,5.5,2.13822937,97.01257324,1,97.0316925,1,0,0,33.91417313,1,0,0,0,0,49.33182526,1,34.74010468,1,0,0,29.55965614,1,0,0,74.12670135,1,2.975008726,34.57751846,28.61558533,92.54310608,28.67636108,87.30787659,20.11388779,82.52964783,20.01026154,71.41035461,31.50214195,30.60214043,0
24/05/14 02,1.107930183,4.177352905,5.033492088,3.819903135,2.643090487,5.5,2.900590181,97.13002014,1,97.14917755,1,0,0,33.72849274,1,0,0,0,0,49.03836441,1,34.40377808,1,0,0,29.14196014,1,0,0,74.42250061,1,2.974952698,34.51437759,28.54166031,92.77507782,28.60185432,87.79106903,20.27103996,83.25830078,20.17011642,72.87809753,31.42376709,30.52376747,0
24/05/14 03,1.138534546,4.257716656,5.162763119,4.372652054,3.243544102,5.5,3.79764533,96.83870697,1,96.85778046,1,0,0,0,0,0,0,0,0,48.76954651,1,34.15758133,1,0,0,28.85285378,1,0,0,71.1836319,1,2.975091457,34.67095566,29.4887085,75.70940399,29.45001984,89.14571381,20.51688766,83.91622925,20.4178009,74.00429535,31.95983696,31.05983734,0
24/05/14 04,1.241195917,4.785535812,4.916299343,3.704102039,3.871119499,5.5,4.74757576,95.81008148,1,95.82884979,1,0,0,0,0,0,0,0,0,0,0,33.99971771,1,0,0,28.56695938,1,0,0,55.63123322,1,2.975579262,35.22253418,31.98168373,76.40366364,31.98168373,68.70987701,21.06596947,84.72823334,20.96869469,75.41846466,34.20108795,33.30108643,0
24/05/14 05,1.569815159,5.438376427,4.729202271,2.916468143,3.643253326,5.296295166,3.995565414,94.77734375,1,94.79580688,1,0,0,0,0,0,0,0,0,49.75521851,1,0,0,0,0,0,0,0,0,75.32675171,1,2.976064682,35.77419281,30.77543449,75.06503296,30.73528481,88.55184937,30.45553207,64.15161896,30.45553207,59.51102829,33.27580261,32.3758049,0
24/05/14 06,2.106528997,5.117882729,4.471052647,3.595699072,3.150598288,4.998071671,2.745850801,88.81726837,1,88.83402252,1,0,0,0,0,0,0,0,0,48.92794418,1,0,0,0,0,0,0,0,0,0,0,2.978777409,38.91549301,28.20861244,74.19261932,28.16969109,87.56726837,33.80228424,63.42931747,33.80228424,58.35133743,42.87692261,29.57652855,0
24/05/14 07,2.574158669,4.600177765,4.181164742,4.14224577,2.612429857,5.215246677,3.112451077,90.56999207,1,90.58724213,1,0,0,0,0,0,0,0,0,48.5535202,1,0,0,0,0,32.81052399,1,0,0,0,0,2.977995157,37.9992981,27.71787453,73.65878296,27.67950249,87.77883911,29.93975639,63.07608795,29.81403923,70.18145752,41.51053619,29.08327675,0
24/05/14 08,2.994335413,4.214454651,3.879467726,4.26243639,2.110639572,5.5,3.650294065,90.98604584,1,91.0034256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67843056,1,0,0,0,0,2.97780776,37.78087616,29.21445465,72.18614197,29.21445465,65.36248016,30.09067726,62.06770706,29.97287369,74.36660767,41.36989594,30.40445518,0
24/05/14 09,3.378320932,4.214456081,3.525814772,2.953624487,1.513747096,5.5,4.456342697,90.80368042,1,90.82099915,1,0,0,0,0,0,0,0,0,50.0916214,1,0,0,0,0,32.27224731,1,0,0,0,0,2.977890015,37.87666321,27.22023964,70.32171631,27.17958641,84.34062195,30.24933243,60.53790665,30.12740707,72.43406677,41.56370926,28.59607124,0
24/05/14 10,3.63705039,3.683520555,3.113471508,2.940930843,1.653566599,5.5,4.683035851,92.96772766,1,92.985672,1,0,0,0,0,0,0,0,0,50.10703659,1,36.52906799,1,0,0,30.57248688,1,0,0,0,0,2.976904154,36.73565292,26.68816376,69.17094421,26.64748573,83.77800751,22.10518456,81.37605286,21.9948864,70.1309433,40.04956436,28.06410027,0
24/05/14 11,3.798386812,2.973798752,3.0990417,2.745943785,1.957268953,5.5,4.705797195,92.09029388,1,92.10798645,1,0,0,34.1717186,1,0,0,0,0,48.23481369,1,36.3311615,1,0,0,30.20448685,1,0,0,0,0,2.977306128,37.19944382,22.85826874,86.35811615,22.92207146,83.61325073,22.74872017,82.37546539,22.64086723,71.98098755,40.58457947,24.61719322,0
24/05/14 12,4.090128899,2.102472305,3.518552303,2.83804059,2.416368723,5.213130474,3.461550474,90.76054382,1,90.77785492,1,0,0,33.45835876,1,0,0,0,0,48.09326172,1,38.39641953,1,0,0,0,0,0,0,0,0,2.977909327,37.89930725,22.08672905,86.76184082,22.14683914,83.09736633,29.64522743,85.37274933,29.64522743,55.19722748,41.69852066,23.83281898,0
24/05/14 13,4.345845699,1.239947438,3.94160223,2.792268276,2.865510225,5.061228275,2.406817198,91.36174011,1,91.37921906,1,0,0,32.25841141,1,0,0,0,0,47.66872787,1,35.86889648,1,0,0,31.51239967,1,0,0,0,0,2.977637529,37.58334351,21.41049004,87.99835968,21.46481895,83.18901825,23.1180439,83.57557678,23.00138283,67.96897125,41.14215088,23.13342094,0
24/05/14 14,4.507327557,0.394907087,4.396481514,2.837354183,3.346287251,5.276371956,2.653044701,117.4838638,1,0,0,0,0,33.48462677,1,0,0,0,0,48.56790543,1,34.49145889,1,0,0,30.52886772,1,0,0,96.90148163,1,2.990132809,23.20012474,25.02074623,89.65330505,25.08030701,85.15305328,20.2605629,83.10318756,20.15055466,68.43038177,28.03370667,27.13370705,0
24/05/14 15,4.029083729,0.542097449,4.883790016,3.171441078,3.848394394,5.5,3.078677416,118.2284393,1,0,0,0,0,33.47605515,1,0,0,0,0,48.61540604,1,34.4044838,1,0,0,29.76010323,1,0,0,92.93863678,1,2.990016699,22.77129936,25.08662605,89.73292542,25.14607048,85.13002014,19.96155167,82.94854736,19.85661697,70.62297058,28.0731926,27.17319107,0
24/05/14 16,3.609821081,0.682236612,5.359722614,3.44161725,3.730397463,5.5,3.630298138,117.0087357,1,0,0,0,0,0,0,0,0,0,0,49.22264481,1,0,0,0,0,31.83450127,1,0,0,89.97119904,1,2.99020648,23.47327423,26.73340607,73.21422577,26.69404793,85.53347015,26.87500572,63.40514755,26.7561264,70.60671997,29.31840324,28.41840363,0
24/05/14 17,3.26819706,1.101513386,4.987678528,3.678998947,3.085754395,5.5,3.835511208,117.4167175,1,0,0,0,0,0,0,0,0,0,0,49.30804825,1,0,0,0,0,31.07579803,1,0,0,86.26132202,1,2.990143061,23.23874664,26.95052528,73.04814148,26.91104126,85.58703613,26.70470047,62.52883148,26.59101486,73.04751587,29.51258087,28.61258125,0
24/05/14 18,2.936428547,1.481088161,4.623912811,3.873740673,2.404071093,5.5,4.469552994,117.379097,1,0,0,0,0,0,0,0,0,0,0,48.98911285,1,0,0,0,0,31.08400917,1,0,0,83.92185211,1,2.990149021,23.26038551,27.23043823,73.04134369,27.19142723,86.47369385,26.66096497,62.15833664,26.54722214,72.97566223,29.77586365,28.87586403,0
24/05/14 19,2.667663097,1.849969625,4.274890423,4.219877243,1.772565484,5.40677309,4.425869942,117.0701523,1,0,0,0,0,0,0,0,0,0,0,49.45218658,1,0,0,0,0,0,0,0,0,83.60586548,1,2.990196943,23.43797493,27.55822182,72.62366486,27.51852417,85.91881561,29.48369598,60.63159943,29.48369598,56.91194916,30.10485077,29.20485115,0
24/05/14 20,2.395699978,2.17048955,3.922991514,4.358232975,1.608663797,4.99362421,2.51874733,118.6382599,1,0,0,0,0,0,0,0,0,0,0,49.69440842,1,37.14028549,1,0,0,0,0,0,0,75.03368378,1,2.989952326,22.5348587,27.4992466,68.82289124,27.45918655,85.39283752,25.03951073,83.13058472,25.03951073,54.58314514,29.99757004,29.09756851,0
24/05/14 21,1.996479988,2.379150629,3.445803642,4.308472157,2.00407505,4.967655182,1.963798285,120.1509171,1,0,0,0,0,0,0,0,0,0,0,49.79685211,1,35.31431961,1,0,0,30.75633621,1,0,0,66.00870514,1,2.989713907,21.6596241,27.41918182,68.77015686,27.37896919,85.11415863,18.07759857,79.50706482,17.96606827,65.49369049,29.87062454,28.97062302,0
24/05/14 22,1.590845346,2.52493906,3.015776873,4.176857948,2.137488842,4.904916763,1.454262733,121.9603729,1,0,0,0,0,36.82103348,1,0,0,0,0,49.70608139,1,34.84351349,1,0,0,30.50959396,1,0,0,61.21243286,1,2.989425182,20.60748291,26.38580704,85.27016449,26.46252632,84.37353516,17.07486153,79.31707001,16.96498299,65.3082428,29.25847244,28.35847282,0
24/05/14 23,1.127341747,2.253722668,3.387404442,3.833438396,2.278310299,4.859573364,1.066100121,122.201973,1,0,0,0,0,36.04062653,1,0,0,0,0,49.24084091,1,34.28846359,1,0,0,30.43896294,1,0,0,61.37990952,1,2.98938632,20.46657372,26.18427467,86.4693985,26.25714111,85.06336212,17.04107475,80.22639465,16.93166542,65.50697327,29.03962517,28.13962555,0
25/05/14 00,0.802693546,2.091144562,3.794089317,3.899765015,2.584201336,5.026096821,1.227926254,98.54439545,1,98.56397247,1,0,0,33.86090469,1,0,0,0,0,48.85567856,1,32.90920639,1,0,0,24.0636158,1,24.02596664,1,83.0946579,1,2.974272966,33.75170135,26.5208149,90.53752136,26.58199883,86.11665344,14.79716682,80.33383942,14.54195499,81.0276947,29.45334053,28.55334091,0
25/05/14 01,0.664926827,2.093784809,4.320834637,4.192990303,3.007610798,5.5,2.522277117,97.86030579,1,97.87967682,1,0,0,33.21850967,1,0,0,0,0,47.94287872,1,33.04541779,1,0,0,20.40835953,1,20.37336349,1,85.59211731,1,2.974602699,34.12107086,26.56330109,91.62715912,26.62233543,87.85042572,17.14682198,82.42620087,16.95875168,91.14896393,29.4914341,28.59143448,0
25/05/14 02,0.667551517,2.332833529,4.873255253,4.010020733,3.624086142,5.5,3.736965418,97.5455246,1,97.56479645,1,0,0,33.28081131,1,0,0,0,0,0,0,33.86903763,1,0,0,28.58420563,1,0,0,75.22913361,1,2.974753857,34.29072571,28.45071602,93.41939545,28.54755592,67.52366638,20.12473297,84.00456238,20.02735329,74.42893219,30.95096588,30.05096626,0
25/05/14 03,0.770652652,2.840931177,5.24969101,3.003516912,3.812118053,5.5,4.820728302,94.61843109,1,94.63684845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.59831238,1,2.97613883,35.85888672,31.34531021,77.0842514,31.34531021,68.42279816,30.15623283,64.60656738,30.15623283,61.71495819,33.64179611,32.7417984,0
25/05/14 04,1.088785052,3.241312265,5.089025974,3.907391787,3.381759167,5.308281422,3.988767385,94.97939301,1,94.99791718,1,0,0,0,0,0,0,0,0,47.95728683,1,0,0,0,0,0,0,0,0,86.0017395,1,2.97597003,35.66642761,29.15638161,76.71349335,29.11887741,90.31834412,30.05690002,64.46231079,30.05690002,60.80244446,31.70776558,30.80776596,0
25/05/14 05,1.430973291,3.733139992,4.911964417,4.401968479,3.022573709,5.080999374,3.140289783,93.91912842,1,93.93734741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.16477966,1,2.97646451,36.23099136,32.10868454,76.26262665,32.10868454,69.52618408,30.78581619,64.08061981,30.78581619,59.73952103,34.39757919,33.49758148,0
25/05/14 06,1.765960693,4.456105232,4.715299129,3.63587594,2.657364368,5.027923584,2.828448534,94.8469162,1,94.86540222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.91812897,1,0,0,62.62379456,1,2.976032019,35.73709488,32.19069672,75.57325745,32.19069672,68.02806091,27.66786385,63.52159882,27.54840469,71.10625458,34.44182587,33.54182434,0
25/05/14 07,1.985136509,5.006921768,4.48701334,3.220115423,2.243398666,5.392733097,3.66657567,95.31681824,1,95.33544159,1,0,0,0,0,0,0,0,0,49.54492188,1,0,0,0,0,31.89717674,1,0,0,74.96980286,1,2.97581172,35.48628616,30.33990288,74.84423065,30.3000679,88.52217102,27.55519676,62.92662811,27.43588257,71.0671463,32.83685303,31.9368515,0
25/05/14 08,2.167511702,5.276148796,4.230029106,3.896255255,1.787958264,5.5,4.59363842,95.64320374,1,95.66192627,1,0,0,0,0,0,0,0,0,50.16955185,1,0,0,0,0,30.61963844,1,0,0,72.60475922,1,2.97565794,35.31181717,30.4983387,72.70254517,30.45756721,87.46608734,27.70104599,61.75107956,27.59043121,75.57074738,32.98659897,32.08660126,0
25/05/14 09,2.334290266,5.519593239,3.883329153,4.296476841,1.815851688,5.264126301,3.701421022,92.12483215,1,92.14253235,1,0,0,0,0,0,0,0,0,49.25233841,1,38.09743118,1,0,0,0,0,0,0,0,0,2.977290392,37.18121719,28.58681107,72.438797,28.54740906,87.3296814,28.28908539,84.58737946,28.28908539,57.00489044,40.45923615,29.95691681,0
25/05/14 10,2.657873869,5.247266293,3.540151834,3.890192747,2.29238081,5.017423153,2.431283474,93.93115997,1,93.94937897,1,0,0,0,0,0,0,0,0,0,0,35.67316055,1,0,0,31.2904644,1,0,0,0,0,2.976459026,36.22460175,30.24726677,71.01352692,30.24726677,62.08432007,21.23858833,82.04127502,21.1234436,66.85140228,39.22046661,31.4372654,0
25/05/14 11,2.832069397,5.113432407,3.153187037,2.713968039,2.685622215,5.149516582,2.347255707,93.68643188,1,93.70458221,1,0,0,0,0,0,0,0,0,50.67169189,1,35.65195084,1,0,0,31.36389351,1,0,0,0,0,2.976572275,36.35459518,28.0762291,69.76903534,28.03469849,84.04905701,21.42049789,82.26083374,21.30485153,66.78201294,39.40805817,29.45606613,0
25/05/14 12,3.00805521,4.349043369,3.274363756,2.579735041,3.060609341,5.265473843,2.237164497,94.16657257,1,94.18486023,1,0,0,34.53431702,1,0,0,0,0,49.01031494,1,35.6972847,1,0,0,31.20388794,1,0,0,0,0,2.976349592,36.09943771,24.10248947,86.99399567,24.16716385,83.40911102,21.30008125,82.05991364,21.18552589,67.20799255,39.20528412,25.87544441,0
25/05/14 13,3.144065142,3.465366364,3.706573963,2.564553738,3.360536814,5.42247963,2.317117453,93.00385284,1,93.02180481,1,0,0,34.32461166,1,0,0,0,0,48.72938919,1,35.61051559,1,0,0,31.45752525,1,0,0,0,0,2.976887465,36.71652603,23.27577019,86.52000427,23.33969307,83.11039734,21.87598991,82.78960419,21.75970459,66.91594696,39.87876892,25.04236031,0
25/05/14 14,3.337141514,2.586856604,4.110629082,2.509752989,3.722586155,5.5,2.258279085,92.97538757,1,92.99333191,1,0,0,33.77552032,1,0,0,0,0,48.11669922,1,35.44073105,1,0,0,30.76915169,1,0,0,0,0,2.976900578,36.73159409,22.53128815,86.68739319,22.59308815,83.50094604,22.19781494,83.40656281,22.0861969,69.57058716,39.96022034,24.2826519,0
25/05/14 15,3.568131208,1.720999002,4.509970665,2.639329195,3.76243186,5.5,2.665899277,91.90457153,1,91.92220306,1,0,0,33.21764374,1,0,0,0,0,47.88286591,1,0,0,0,0,33.08599472,1,0,0,0,0,2.977391005,37.29740906,21.75681686,86.82208252,21.81593323,83.15122223,29.67472267,62.09235764,29.54704475,68.90528107,40.9507103,23.49692535,0
25/05/14 16,3.876229763,0.863312304,4.903748989,2.686414242,2.922408342,5.5,2.613162041,91.69126129,1,91.70883179,1,0,0,33.08753967,1,0,0,0,0,47.89643097,1,0,0,0,0,33.152565,1,0,0,0,0,2.977488041,37.40983963,20.91277695,86.18756866,20.97117424,82.28176117,29.89965248,60.9649086,29.77149773,68.88307953,41.1538353,22.65097809,0
25/05/14 17,3.910333395,0.646103978,5.289619446,2.49837923,2.045502901,5.5,2.538680077,96.26491547,1,96.28381348,1,0,0,34.64505768,1,0,0,0,0,49.94949341,1,0,0,0,0,33.00154114,1,0,0,107.657135,1,2.975364208,34.97889709,25.48128891,88.18553925,25.54518318,82.98355103,28.09508705,59.66658401,27.96800995,67.63635254,28.60557365,27.70557404,0
25/05/14 18,3.728635311,1.108684301,4.967619896,2.24683547,1.600979328,5.492662907,2.193555593,97.16020966,1,97.17937469,1,0,0,0,0,0,0,0,0,50.62041473,1,35.8406868,1,0,0,31.16494179,1,0,0,93.30406952,1,2.974938154,34.49812317,27.26374626,69.45452881,27.22229385,83.33878326,20.5501442,81.05634308,20.43585396,66.59046936,29.88041496,28.98041534,0
25/05/14 19,3.467629671,1.549146652,4.477284431,2.074763775,1.942064524,5.5,2.108048201,97.14561462,1,97.16477203,1,0,0,0,0,0,0,0,0,50.73915863,1,35.98075485,1,0,0,30.91449738,1,0,0,90.84349823,1,2.974945068,34.50597382,27.55679893,70.53694916,27.51516724,83.39476776,20.51492691,80.77145386,20.40233231,67.40107727,30.15800858,29.25800896,0
25/05/14 20,3.226400614,1.911488056,4.03879118,2.15737915,2.188051701,5.5,2.061056137,97.30268097,1,97.32188416,1,0,0,0,0,0,0,37.8085289,1,37.78452682,1,35.90789032,1,0,0,31.20609283,1,0,0,93.59811401,1,2.974869967,34.42147446,26.78512955,68.23005676,26.69801521,103.4785156,20.28962898,80.67678833,20.17505836,66.19007111,29.6124897,28.71249008,0
25/05/14 21,2.993246317,2.095388651,3.539225817,2.699110746,2.396017551,5.486217499,1.716422558,96.99994659,1,97.01906586,1,0,0,0,0,0,0,37.40081787,1,37.37688446,1,35.50336075,1,0,0,31.18007278,1,0,0,93.05584717,1,2.975014687,34.58430481,26.98462868,69.2482605,26.89924622,104.185051,20.50268364,81.60337067,20.38829041,66.4916153,29.80044174,28.90044022,0
25/05/14 22,2.80320406,2.282934189,3.088735342,3.325545788,2.741118908,5.5,1.722247362,97.27102661,1,97.2902298,1,0,0,0,0,0,0,36.49194336,1,36.46815872,1,35.42071915,1,0,0,30.44585419,1,0,0,90.45573425,1,2.974885225,34.43850327,27.16772079,69.91941833,27.0861454,105.4678574,20.49244881,81.73496246,20.3829937,68.93580627,29.94898033,29.04898071,0
25/05/14 23,2.611758471,2.381487608,3.328523159,3.536607265,3.067793131,5.5,2.089487553,97.27949524,1,97.2986908,1,0,0,35.41476822,1,0,0,0,0,49.57926559,1,34.9680748,1,0,0,30.41806412,1,0,0,90.90093994,1,2.974881172,34.43395233,26.8125782,88.19617462,26.8813591,85.03716278,20.54113007,82.56891632,20.43185997,69.07558441,29.82727432,28.9272747,0
26/05/14 00,2.439662218,2.439717054,3.793936729,3.61748147,3.498777628,5.5,2.419918299,96.96773529,1,96.98683929,1,0,0,34.41136932,1,0,0,0,0,49.37998199,1,34.98820114,1,0,0,29.97015572,1,0,0,91.22084808,1,2.975029945,34.60161972,26.90758896,90.00621796,26.97103119,85.50960541,20.74913025,82.74056244,20.64282036,70.73867798,29.9058609,29.00585938,0
26/05/14 01,2.307141066,2.514843464,4.303532124,3.801472664,3.898335457,5.5,3.006471395,97.79864502,1,97.81799316,1,0,0,34.21025848,1,0,0,0,0,48.2911644,1,34.5573616,1,0,0,29.30069923,1,0,0,87.32904816,1,2.974632263,34.15431595,26.96841621,90.40394592,27.03235054,87.62347412,20.5260067,83.25223541,20.4240551,72.63387299,29.92683411,29.02683258,0
26/05/14 02,2.239338398,2.585960388,4.811210155,4.37925005,3.483333588,5.5,3.942688704,96.42158508,1,96.4405365,1,0,0,33.35723877,1,0,0,0,0,48.55532455,1,0,0,0,0,30.24395752,1,0,0,92.21456909,1,2.975289822,34.8948822,27.12331772,91.96272278,27.18220711,87.27845764,27.47994995,63.69995117,27.37183571,76.58362579,30.10255623,29.2025547,0
26/05/14 03,2.364340305,2.987149239,5.364993572,3.628171921,2.93341279,5.433248997,4.482935429,93.59046173,1,93.60858154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5851593,1,2.976616859,36.40553665,31.86146545,76.66775513,31.86146545,67.89554596,31.34423828,63.78753281,31.34423828,60.22697449,34.17975235,33.27975082,0
26/05/14 04,2.67692256,3.67105937,5.16506815,3.230564833,2.517037153,5.162371159,3.304234982,94.08843994,1,94.10670471,1,0,0,0,0,0,0,0,0,48.86147308,1,0,0,0,0,0,0,0,0,88.8716507,1,2.976385832,36.14099121,29.68634415,76.17972565,29.64752007,89.17019653,31.2107048,63.66600037,31.2107048,60.11886978,32.26193619,31.36193657,0
26/05/14 05,2.94002533,4.090291023,4.946414948,4.024489403,2.176717043,4.954366684,2.575585604,94.2844162,1,94.302742,1,0,0,0,0,0,0,0,0,48.77368164,1,0,0,0,0,32.4584198,1,0,0,85.13324738,1,2.976294756,36.03674316,29.91248512,76.25069427,29.87379074,89.56144714,28.37789154,62.66537094,28.25466156,69.89613342,32.46391296,31.56391525,0
26/05/14 06,3.123395443,4.604092598,4.746592045,4.169187546,1.680016279,5.266232014,3.168478727,93.62220001,1,93.64032745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.27860641,1,0,0,67.44085693,1,2.976602077,36.38869095,32.74096298,75.34191895,32.74096298,67.00995636,28.80288315,62.51748276,28.68091393,70.96492767,35.01579666,34.11579514,0
26/05/14 07,3.254756689,5.292023659,4.502895355,3.066187143,1.910144567,5.5,3.922610998,94.79647064,1,94.81494141,1,0,0,0,0,0,0,0,0,0,0,35.47870255,1,0,0,29.81904602,1,0,0,59.70532608,1,2.976055622,35.76399612,32.7952652,71.83216095,32.7952652,67.53869629,21.88951874,83.02825928,21.78420067,72.36309052,35.03276062,34.13276291,0
26/05/14 08,3.379989147,5.25813961,4.110414982,3.430767298,2.474503517,5.5,4.551379681,89.7621994,1,89.77922821,1,0,0,0,0,0,0,0,0,49.86283112,1,36.06343079,1,0,0,30.78194618,1,0,0,0,0,2.978357315,38.42235184,28.28076935,72.54251862,28.24045753,85.84828186,23.66935349,83.77804565,23.55765152,70.99951172,41.80319595,29.6550293,0
26/05/14 09,3.715764523,4.730154514,3.762009621,3.671724558,3.00195384,5.5,4.756234169,92.0161438,1,92.03381348,1,0,0,0,0,0,0,0,0,50.12858963,1,35.72443008,1,0,0,30.62319565,1,0,0,0,0,2.977340221,37.2386055,27.7332058,70.45690155,27.69249725,84.78083038,22.7963562,83.50610352,22.68571663,70.65431213,40.60332489,29.10929298,0
26/05/14 10,3.987766027,4.198788166,3.345995665,3.582847595,3.510771751,5.283908844,3.784802198,91.00934601,1,91.02672577,1,0,0,0,0,0,0,0,0,49.46972656,1,37.89805603,1,0,0,0,0,0,0,0,0,2.977797031,37.76863861,27.25019836,70.14765167,27.21047592,85.57807922,29.56735611,86.2434082,29.56735611,56.22406387,41.53216171,28.62177849,0
26/05/14 11,4.259977341,3.674863577,2.933862209,3.776885033,3.994977713,5.062087536,2.526908875,91.15031433,1,91.16773224,1,0,0,33.25698471,1,0,0,0,0,48.60246658,1,35.57758713,1,0,0,31.79745674,1,0,0,0,0,2.977733374,37.69454575,23.63850212,89.22678375,23.69537163,83.70397949,23.18596649,84.15877533,23.06734276,67.04711914,41.2347908,25.38424873,0
